3.507999897003174.777999877929000000093 2010-06-293.79999995234.77799987
6.920000076293947.030000209808000000003 2012-03-216.98799991607.03000020
6.860000133514406.880000114440000000002 2012-03-226.99399995806.88000011
6.630000114440916.815999984741000000005 2012-03-236.85200023656.81599998
7.007999897003177.480000019073000000015 2012-03-267.11800003057.48000001
7.406000137329107.587999820709000000012 2012-03-277.43200016027.58799982
7.421999931335447.570000171661000000004 2012-03-287.55600023267.57000017
7.406000137329107.466000080108000000003 2012-03-297.63800001147.46600008
7.335999965667727.447999954223000000004 2012-03-307.50400018697.44799995
7.306000232696537.315999984741000000005 2012-04-027.46600008017.31599998
7.334000110626227.602000236511000000005 2012-04-037.34000015257.60200023
6.9380002021789500000000000007000000022 2012-04-047.05399990080000000007
6.881999969482426.895999908447000000007 2012-04-057.01999998096.89599990
6.619999885559086.630000114440000000008 2012-04-096.82000017166.63000011
6.420000076293946.492000102996000000009 2012-04-106.63000011446.49200010
6.401999950408936.618000030517000000005 2012-04-116.64799976346.61800003
6.584000110626226.688000202178000000005 2012-04-126.75400018696.68800020
6.570000171661376.717999935150000000003 2012-04-136.78800010686.71799993
6.418000221252446.449999809265000000005 2012-04-166.68200016026.44999980
6.407999992370606.447999954223000000005 2012-04-176.48600006106.44799995
6.306000232696536.532000064849000000004 2012-04-186.41800022126.53200006
00000000000006.56.631999969482000000003 2012-04-196.55000019076.63199996
6.587999820709226.631999969482000000004 2012-04-206.62799978256.63199996
6.342000007629396.388000011444000000004 2012-04-236.57200002676.38800001
6.199999809265136.363999843597000000003 2012-04-246.36399984356.36399984
6.414000034332276.581999778747000000003 2012-04-256.41400003436.58199977
6.581999778747556.697999954223000000002 2012-04-266.59200000766.69799995
6.581999778747556.668000221252000000002 2012-04-276.71999979016.66800022
6.515999794006346.625999927520000000002 2012-04-306.65399980546.62599992
6.625999927520756.756000041961000000003 2012-05-016.62599992756.75600004
6.677999973297116.788000106811000000002 2012-05-026.69999980926.78800010
6.426000118255616.492000102996000000004 2012-05-036.78200006486.49200010
6.280000209808356.366000175476000000006 2012-05-046.46400022506.36600017
6.322000026702886.493999958038000000005 2012-05-076.39200019836.49399995
5.874000072479246.038000106811000000015 2012-05-080000000006.56.03800010
5.952000141143796.012000083923000000009 2012-05-096.05999994276.01200008
6.480000019073486.592000007629000000027 2012-05-106.59399986266.59200000
6.432000160217286.449999809265000000006 2012-05-116.49800014496.44999980
6.010000228881836.012000083923000000006 2012-05-146.38399982456.01200008
5.843999862670895.886000156402000000007 2012-05-156.05200004575.88600015
5.776000022888185.835999965667000000006 2012-05-165.91599988935.83599996
5.647999763488765.714000225067000000005 2012-05-175.86000013355.71400022
5.366000175476075.512000083923000000008 2012-05-185.67399978635.51200008
5.423999786376955.754000186920000000007 2012-05-215.51599979405.75400018
00000000000000066.159999847412000000011 2012-05-226.01999998096.15999984
5.900000095367436.203999996185000000006 2012-05-236.11199998856.20399999
5.938000202178956.056000232696000000005 2012-05-24000000006.256.05600023
5.840000152587895.961999893188000000003 2012-05-256.03200006485.96199989
6.001999855041506.337999820709000000008 2012-05-296.00199985506.33799982
6.047999858856206.081999778747000000006 2012-05-306.21600008016.08199977
0000000000005.755.900000095367000000005 2012-05-316.01399993895.90000009
5.552000045776365.630000114440000000004 2012-06-015.70599985125.63000011
5.421999931335445.576000213623000000005 2012-06-045.60599994655.57600021
5.512000083923345.581999778747000000003 2012-06-055.56799983975.58199977
5.627999782562255.843999862670000000004 2012-06-065.63999986645.84399986
5.769999980926515.785999774932000000002 2012-06-075.96199989315.78599977
5.630000114440916.015999794006000000004 2012-06-085.77199983596.01599979
5.791999816894535.823999881744000000003 2012-06-116.06199979785.82399988
5.762000083923345.932000160217000000002 2012-06-125.84600019455.93200016
5.894000053405765.953999996185000000004 2012-06-135.90999984745.95399999
5.723999977111815.877999782562000000004 2012-06-146.03599977495.87799978
5.762000083923345.981999874114000000003 2012-06-155.87799978255.98199987
5.900000095367436.368000030517000000006 2012-06-185.98799991606.36800003
6.300000190734866.418000221252000000004 2012-06-196.40399980546.41800022
6.642000198364256.756000041961000000017 2012-06-206.69999980926.75600004
6.368000030517576.438000202178000000009 2012-06-216.85200023656.43800020
6.492000102996826.757999897003000000015 2012-06-226.51999998096.75799989
6.550000190734866.622000217437000000007 2012-06-256.78800010686.62200021
6.277999877929686.322000026702000000013 2012-06-266.40999984746.32200002
6.314000129699706.392000198364000000005 2012-06-276.38000011446.39200019
6.124000072479246.282000064849000000004 2012-06-286.38000011446.28200006
6.199999809265136.257999897003000000005 2012-06-296.55999994276.25799989
6.038000106811526.079999923706000000006 2012-07-026.26999998096.07999992
6.079999923706056.131999969482000000004 2012-07-036.11999988556.13199996
6.159999847412106.245999813079000000006 2012-07-056.16200017926.24599981
6.159999847412106.197999954223000000003 2012-07-066.19799995426.19799995
6.133999824523926.297999858856000000004 2012-07-096.18800020216.29799985
6.177999973297116.254000186920000000003 2012-07-106.30800008776.25400018
6.202000141143796.302000045776000000003 2012-07-116.31400012966.30200004
6.159999847412106.539999961853000000005 2012-07-126.25799989706.53999996
6.565999984741216.849999904632000000006 2012-07-136.59399986266.84999990
6.780000209808357.191999912261000000008 2012-07-166.86399984357.19199991
6.475999832153326.670000076293000000012 2012-07-170000000000076.67000007
6.211999893188476.429999828338000000014 2012-07-186.28399991986.42999982
6.407999992370606.453999996185000000007 2012-07-196.54400014876.45399999
0000000000006.256.357999801635000000007 2012-07-206.41400003436.35799980
6.124000072479246.131999969482000000006 2012-07-236.21000003816.13199996
5.923999786376955.967999935150000000007 2012-07-246.13199996945.96799993
0000000000005.755.789999961853000000014 2012-07-255.98400020595.78999996
5.527999877929685.625999927520000000011 2012-07-265.98000001905.62599992
5.619999885559085.901999950408000000008 2012-07-275.74200010295.90199995
5.441999912261965.469999790191000000010 2012-07-305.90199995045.46999979
5.469999790191655.484000205993000000007 2012-07-315.50799989705.48400020
5.2059998512268000000000005.25000000007 2012-08-015.59800004950000005.25
5.104000091552735.219999790191000000006 2012-08-025.36800003055.21999979
5.348000049591065.453999996185000000006 2012-08-035.38000011445.45399999
5.510000228881835.653999805450000000007 2012-08-065.51000022885.65399980
5.699999809265136.050000190734000000011 2012-08-075.75400018696.05000019
5.717999935150145.817999839782000000006 2012-08-085.98000001905.81799983
5.826000213623045.881999969482000000003 2012-08-095.90399980545.88199996
5.861999988555905.987999916076000000003 2012-08-105.86199998855.98799991
5.820000171661376.234000205993000000004 2012-08-135.93800020216.23400020
5.852000236511235.883999824523000000003 2012-08-146.15000009535.88399982
5.762000083923345.880000114440000000002 2012-08-155.87799978255.88000011
5.900000095367436.059999942779000000003 2012-08-165.90600013736.05999994
5.995999813079836.001999855041000000002 2012-08-176.05800008776.00199985
5.820000171661375.901999950408000000005 2012-08-206.03000020985.90199995
5.800000190734865.822000026702000000003 2012-08-215.91599988935.82200002
5.802000045776365.989999771118000000003 2012-08-225.80200004575.98999977
5.929999828338626.145999908447000000007 2012-08-230000000000066.14599990
5.881999969482425.900000095367000000007 2012-08-246.01200008395.90000009
5.633999824523925.664000034332000000006 2012-08-275.91400003435.66400003
5.599999904632565.737999916076000000007 2012-08-285.67999982835.73799991
5.604000091552735.682000160217000000004 2012-08-295.69799995425.68200016
5.619999885559085.682000160217000000003 2012-08-305.71999979015.68200016
5.639999866485595.703999996185000000002 2012-08-315.72200012205.70399999
5.579999923706055.627999782562000000003 2012-09-045.70399999615.62799978
5.561999797821045.587999820709000000003 2012-09-055.60200023655.58799982
5.579999923706055.710000038146000000004 2012-09-065.59999990465.71000003
5.699999809265135.869999885559000000004 2012-09-075.71000003815.86999988
5.460000038146975.473999977111000000007 2012-09-105.84000015255.47399997
5.480000019073485.559999942779000000005 2012-09-115.55200004575.55999994
5.559999942779545.656000137329000000005 2012-09-125.57999992375.65600013
5.696000099182125.895999908447000000007 2012-09-135.71400022505.89599990
5.929999828338626.078000068664000000007 2012-09-140000000000066.07800006
6.302000045776366.507999897003000000016 2012-09-176.46999979016.50799989
6.136000156402586.268000125885000000008 2012-09-186.37599992756.26800012
6.188000202178956.210000038146000000005 2012-09-196.19999980926.21000003
6.136000156402586.179999828338000000004 2012-09-206.18599987036.17999982
5.907999992370606.004000186920000000009 2012-09-216.21999979016.00400018
5.880000114440916.131999969482000000006 2012-09-245.90199995046.13199996
5.506000041961675.532000064849000000028 2012-09-255.72399997715.53200006
5.495999813079835.507999897003000000007 2012-09-265.53200006485.50799989
5.519999980926515.697999954223000000008 2012-09-275.56400012965.69799995
5.722000122070315.855999946594000000021 2012-09-285.74599981305.85599994
5.800000190734865.831999778747000000004 2012-10-015.90000009535.83199977
5.800000190734865.960000038146000000003 2012-10-025.85599994655.96000003
5.848000049591065.860000133514000000005 2012-10-035.94999980925.86000013
5.730000019073485.880000114440000000007 2012-10-040000000000065.88000011
5.736000061035155.777999877929000000004 2012-10-055.94000005725.77799987
5.722000122070315.849999904632000000004 2012-10-085.77199983595.84999990
5.650000095367435.673999786376000000005 2012-10-095.82399988175.67399978
5.602000236511235.679999828338000000002 2012-10-105.67799997325.67999982
5.650000095367435.664000034332000000002 2012-10-115.78800010685.66400003
00000000000005.55.527999877929000000004 2012-10-125.66400003435.52799987
5.372000217437745.466000080108000000007 2012-10-155.60400009155.46600008
5.467999935150145.611999988555000000002 2012-10-165.53399991985.61199998
5.559999942779545.763999938964000000003 2012-10-175.65000009535.76399993
5.556000232696535.607999801635000000003 2012-10-185.79799985885.60799980
5.460000038146975.547999858856000000005 2012-10-195.56599998475.54799985
5.472000122070315.570000171661000000002 2012-10-225.59800004955.57000017
5.473999977111815.677999973297000000003 2012-10-235.47599983215.67799997
5.449999809265135.484000205993000000005 2012-10-245.70399999615.48400020
5.489999771118165.504000186920000000002 2012-10-255.55999994275.50400018
5.403999805450435.475999832153000000002 2012-10-265.50600004195.47599983
5.473999977111815.625999927520000000003 2012-10-315.53999996185.62599992
5.639999866485595.849999904632000000005 2012-11-015.65000009535.84999990
5.710000038146975.783999919891000000005 2012-11-025.85400009155.78399991
5.866000175476076.300000190734000000010 2012-11-055.96000003816.30000019
5.989999771118166.230000019073000000011 2012-11-066.12200021746.23000001
6.162000179290776.308000087738000000008 2012-11-076.19999980926.30800008
6.188000202178956.262000083923000000006 2012-11-086.20200014116.26200008
5.969999790191656.064000129699000000004 2012-11-096.11999988556.06400012
6.032000064849856.214000225067000000002 2012-11-126.05800008776.21400022
6.144000053405766.322000026702000000004 2012-11-136.25799989706.32200002
6.239999771118166.276000022888000000004 2012-11-146.39200019836.27600002
6.099999904632566.164000034332000000004 2012-11-156.26000022886.16400003
6.118000030517576.368000030517000000004 2012-11-166.23000001906.36800003
6.368000030517576.584000110626000000006 2012-11-196.41400003436.58400011
6.381999969482426.599999904632000000004 2012-11-206.55999994276.59999990
6.458000183105466.493999958038000000004 2012-11-216.52199983596.49399995
6.340000152587896.426000118255000000002 2012-11-236.51999998096.42600011
6.323999881744386.453999996185000000002 2012-11-266.42000007626.45399999
6.303999900817876.429999828338000000004 2012-11-276.42600011826.42999982
6.381999969482426.645999908447000000007 2012-11-286.40000009536.64599990
6.573999881744386.737999916076000000005 2012-11-296.68800020216.73799991
6.602000236511236.763999938964000000007 2012-11-306.72599983216.76399993
6.699999809265136.923999786376000000010 2012-12-036.77799987796.92399978
6.710000038146976.780000209808000000006 2012-12-046.81599998476.78000020
6.716000080108646.742000102996000000003 2012-12-056.76399993896.74200010
6.699999809265136.780000209808000000003 2012-12-066.76399993896.78000020
6.769999980926516.834000110626000000003 2012-12-076.86000013356.83400011
